"Date","Time","Longitude","Latitude","Group","Quadrat size","Vegetation type","Quadrat #","Tallest tree","Foliage cover","Ground cover","Litter depth","Small trees","Shrub size","Shrub count","Tree Species Name","Tree Species DBH","Acacia Dominant","Angophora Dominant","Araucaria Dominant","Banksia Dominant","Callitris Dominant","Casuarina Dominant","Eucalyptus Dominant","Lophostemon Dominant","Melaleuca Dominant","Syncarpia Dominant","area","Basal Area","Frequency","Density","Relative Basal Area","Relative Frequency","Relative Density","Relative Importance","Week","Group color","Spider Hole"
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0286624203822,3,0.03,0.08,0.07,0.13,0.09,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0668789808917,2,0.02,0.05,0.05,0.09,0.06,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Banksia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7547770700637,4,0.04,0.08,0.1,0.17,0.12,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Casuarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4649681528662,3,0.03,0.05,0.07,0.13,0.08,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Banksia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6464968152866,4,0.04,0.1,0.1,0.17,0.12,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Melaleuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Syncarpia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue wallum heath","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Casuarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Melaleuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Syncarpia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"red retrogression","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Eucalyptus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Melaleuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Syncarpia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"2/07/2015","9:16:07 AM",NA,NA,"blue group spider heaven post sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","blue",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,1,21,0.6,0.05,9,NA,"2-8m",NA,"",NA,0,0,0,0,0,0,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",NA
"3/07/2015","10:07:57 AM",NA,NA,"green scribbly gum","20x20m",NA,2,21,0.38,0.14,15,NA,"2-8m",NA,"",NA,0,0,0,0,0,0,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",NA
"3/07/2015","10:09:55 AM",NA,NA,"green scribbly gum","20x20m",NA,3,21,0.55,0.3,15,NA,"2-8m",NA,"",NA,0,0,0,0,0,0,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",NA
"3/07/2015","10:11:36 AM",NA,NA,"green scribbly gum","20x20m",NA,4,21,0.55,0.4,20,NA,"2-8m",NA,"",NA,0,0,0,0,0,0,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",NA
"3/07/2015","8:51:37 AM",NA,NA,"yellow","10x10m",NA,1,20,0.2,0.05,2,NA,"0-2m",NA,"",NA,0,0,0,1,1,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",0
"3/07/2015","9:06:58 AM",NA,NA,"yellow","10x10m",NA,1,20,0.5,0.15,10,NA,"0-2m",NA,"",NA,0,0,0,1,1,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",0
"3/07/2015","9:07:20 AM",NA,NA,"yellow","10x10m",NA,2,20,0.3,0.23,17,NA,"0-2m",NA,"",NA,0,0,0,1,1,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",0
"3/07/2015","9:07:34 AM",NA,NA,"yellow","10x10m",NA,3,20,0.8,0.25,13,NA,"0-2m",NA,"",NA,0,0,0,1,1,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",0
"3/07/2015","9:07:47 AM",NA,NA,"yellow","10x10m",NA,4,20,0.75,0.15,18,NA,"0-2m",NA,"",NA,0,0,0,1,1,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",0
"3/07/2015","12:49:34 PM",NA,NA,"green group spider heaven after sandblow","10x10m",NA,1,12,0.73,0.03,11,NA,"2-8m",NA,"",NA,0,0,0,1,0,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",37
"3/07/2015","12:54:32 PM",NA,NA,"green group spider heaven after sandblow","10x10m",NA,2,12,0.65,0.06,5,NA,"2-8m",NA,"",NA,0,0,0,1,0,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",37
"3/07/2015","12:59:37 PM",NA,NA,"green group spider heaven after sandblow","10x10m",NA,3,12,0.2,0.25,7,NA,"2-8m",NA,"",NA,0,0,0,1,0,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",37
"3/07/2015","1:03:02 PM",NA,NA,"green group spider heaven after sandblow","10x10m",NA,4,12,0.7,0.08,7,NA,"2-8m",NA,"",NA,0,0,0,1,0,1,1,1,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","green",37
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Eucalyptus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.423566878981,9,0.0225,0.59,0.38,0.13,0.37,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2738853503185,5,0.05,0.15,0.21,0.29,0.22,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Banksia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9171974522293,2,0.02,0.05,0.08,0.12,0.08,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Casuarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59872611464968,2,0.02,0.05,0.08,0.12,0.08,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96178343949045,1,0.01,0.05,0.04,0.06,0.05,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Banksia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0971337579618,3,0.03,0.07,0.12,0.17,0.12,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Casuarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02547770700637,1,0.01,0.02,0.04,0.06,0.04,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93630573248408,1,0.01,0.03,0.04,0.06,0.04,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Banksia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Casuarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Melaleuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Syncarpia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green scribbly gum","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Eucalyptus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Melaleuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Syncarpia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"yellow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Eucalyptus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Melaleuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Syncarpia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"3/07/2015","10:05:20 AM",NA,NA,"green group spider heaven after sandblow","20x20m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","green",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,1,22,0.67,0.4,7,NA,"2-8m",NA,"",NA,0,1,0,1,0,1,0,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","11:23:00 AM",NA,NA,"red group spider heaven","10x10m",NA,2,22,0.5,0.27,5,NA,"2-8m",NA,"",NA,0,1,0,1,0,1,0,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","11:26:22 AM",NA,NA,"red group spider heaven","10x10m",NA,3,22,0.7,0.05,10,NA,"2-8m",NA,"",NA,0,1,0,1,0,1,0,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","11:28:50 AM",NA,NA,"red group spider heaven","10x10m",NA,4,22,0.8,0.07,5,NA,"2-8m",NA,"",NA,0,1,0,1,0,1,0,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","12:38:35 PM",NA,NA,"rednomansland","20x20m",NA,1,17,0.35,0.07,9,NA,"0-2m",NA,"",NA,0,0,0,1,0,1,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","12:43:42 PM",NA,NA,"rednomansland","20x20m",NA,2,17,0.65,0.06,5,NA,"0-2m",NA,"",NA,0,0,0,1,0,1,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","12:48:01 PM",NA,NA,"rednomansland","20x20m",NA,3,17,0.6,0.12,10,NA,"0-2m",NA,"",NA,0,0,0,1,0,1,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","12:52:42 PM",NA,NA,"rednomansland","20x20m",NA,4,17,0.38,0.4,20,NA,"0-2m",NA,"",NA,0,0,0,1,0,1,1,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,"Week 2","red",48
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Casuarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5923566878981,5,0.05,0.3,0.21,0.44,0.32,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Banksia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25477707006369,1,0.01,0.03,0.04,0.09,0.05,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Eucalyptus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62738853503185,1,0.01,0.02,0.04,0.09,0.05,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Casuarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.968152866242,5,0.0125,0.09,0.21,0.11,0.14,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Banksia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2675159235669,7,0.0175,0.25,0.29,0.16,0.23,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Eucalyptus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.0955414012739,5,0.0125,0.32,0.21,0.11,0.21,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Melaleuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Syncarpia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"red group spider heaven","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Acacia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Angophora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Araucaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Callitris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
"4/07/2015","11:19:59 AM",NA,NA,"rednomansland","10x10m",NA,0,NA,NA,NA,NA,NA,NA,NA,"Lophostemon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,"Week 2","red",NA
