Date,Time,group,Latitude,Longitude,location notes,zonal point,Intertidal zone,TapePoint,quarter,Distance from point,Height,Circumference,stems,Bud 1 Live,Bud 1 Dead,Bud 2 Live,Bud 2 Dead,Bud 3 Live,Bud 3 Dead,Leaf,leaf distorted ?,% of leaf missing,number of Mines,number of Galls
5/07/15,11:54:38 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 4,TRUE,,TRUE,,TRUE,,Leaf 2,,0,0,0
5/07/15,11:54:43 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 4,TRUE,,TRUE,,TRUE,,Leaf 3,,0,0,0
5/07/15,11:54:50 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 4,TRUE,,TRUE,,TRUE,,Leaf 4,,0,0,1
5/07/15,11:54:58 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 4,TRUE,,TRUE,,TRUE,,Leaf 5,TRUE,0,0,0
5/07/15,11:55:07 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 4,TRUE,,TRUE,,TRUE,,Leaf 6,,0,0,0
5/07/15,11:56:31 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 5,,TRUE,,TRUE,,TRUE,Leaf 1,,5,0,0
5/07/15,11:56:54 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 5,,TRUE,,TRUE,,TRUE,Leaf 2,TRUE,8,0,1
5/07/15,11:57:04 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 5,,TRUE,,TRUE,,TRUE,Leaf 3,,0,1,0
5/07/15,11:57:14 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 5,,TRUE,,TRUE,,TRUE,Leaf 4,,0,0,1
5/07/15,11:57:24 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 5,,TRUE,,TRUE,,TRUE,Leaf 5,,0,0,2
5/07/15,11:57:34 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 5,,TRUE,,TRUE,,TRUE,Leaf 6,,2,0,0
5/07/15,11:58:15 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 6,,TRUE,,TRUE,,TRUE,Leaf 1,,0,1,0
5/07/15,11:58:25 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 6,,TRUE,,TRUE,,TRUE,Leaf 2,TRUE,4,0,0
5/07/15,11:58:35 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 6,,TRUE,,TRUE,,TRUE,Leaf 3,,0,0,1
5/07/15,11:58:45 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 6,,TRUE,,TRUE,,TRUE,Leaf 4,,3,0,0
5/07/15,11:58:55 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 6,,TRUE,,TRUE,,TRUE,Leaf 5,,10,0,1
5/07/15,11:59:08 am,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 6,,TRUE,,TRUE,,TRUE,Leaf 6,,15,0,1
5/07/15,12:00:38 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 7,TRUE,,TRUE,,,,Leaf 1,,2,0,0
5/07/15,12:00:48 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 7,TRUE,,TRUE,,,,Leaf 2,TRUE,1,0,0
5/07/15,12:00:57 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 7,TRUE,,TRUE,,,,Leaf 3,,1,0,0
5/07/15,12:01:07 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 7,TRUE,,TRUE,,,,Leaf 4,TRUE,0,0,0
5/07/15,12:01:20 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 7,TRUE,,TRUE,,,,Leaf 5,,10,0,0
5/07/15,12:01:33 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 7,TRUE,,TRUE,,,,Leaf 6,,3,0,1
5/07/15,12:02:00 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 8,TRUE,,,,,,Leaf 1,,3,0,0
5/07/15,12:02:10 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 8,TRUE,,,,,,Leaf 2,TRUE,1,0,1
5/07/15,12:02:28 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 8,TRUE,,,,,,Leaf 3,TRUE,10,0,1
5/07/15,12:02:46 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 8,TRUE,,,,,,Leaf 4,TRUE,15,0,1
5/07/15,12:03:03 pm,boots,,,,Landward - Creek,Low,0,quarter 2,6,3.5,75,stem 8,TRUE,,,,,,Leaf 6,,8,0,0
5/07/15,10:27:30 am,boots,,,,,,,,,,,,,,,,,,,,,,
5/07/15,10:27:43 am,boots,-25.44733339,152.9895333,,,,,,,,,,,,,,,,,,,,
5/07/15,10:29:27 am,boots,-25.44735666,152.9898544,,,,,,,,,,,,,,,,,,,,
5/07/15,10:37:16 am,boots,-25.44738353,152.9897644,,Landward - Creek,High,100,,,,,,,,,,,,,,,,
5/07/15,10:41:35 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 1,TRUE,,TRUE,,,TRUE,Leaf 1,TRUE,0,0,0
5/07/15,10:41:50 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 1,TRUE,,TRUE,,,TRUE,Leaf 2,TRUE,0,0,0
5/07/15,10:42:19 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 1,TRUE,,TRUE,,,TRUE,Leaf 3,TRUE,0,0,0
5/07/15,10:42:36 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 1,TRUE,,TRUE,,,TRUE,Leaf 4,TRUE,1,0,0
5/07/15,10:42:58 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 1,TRUE,,TRUE,,,TRUE,Leaf 5,,0,0,0
5/07/15,10:43:10 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 1,TRUE,,TRUE,,,TRUE,Leaf 6,TRUE,0,0,0
5/07/15,10:44:06 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 1,TRUE,0,0,0
5/07/15,10:44:17 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 2,TRUE,0,0,0
5/07/15,10:44:45 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 3,TRUE,1,0,0
5/07/15,10:45:23 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 3,TRUE,0,0,0
5/07/15,10:45:39 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 4,TRUE,0,0,0
5/07/15,10:46:07 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 4,TRUE,30,0,0
5/07/15,10:46:33 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 5,TRUE,2,0,0
5/07/15,10:46:55 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 2,TRUE,,,TRUE,,TRUE,Leaf 6,TRUE,2,0,0
5/07/15,10:47:42 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 3,TRUE,,,,,,Leaf 1,TRUE,25,0,0
5/07/15,10:47:55 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 3,TRUE,,,,,,Leaf 2,TRUE,40,0,0
5/07/15,10:48:25 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 3,TRUE,,,,,,Leaf 3,TRUE,0,0,0
5/07/15,10:48:38 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 3,TRUE,,,,,,Leaf 4,TRUE,2,0,0
5/07/15,10:48:47 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 3,TRUE,,,,,,Leaf 5,,0,0,0
5/07/15,10:48:57 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 3,TRUE,,,,,,Leaf 6,,0,0,0
5/07/15,10:49:35 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 4,,TRUE,,,,,Leaf 1,TRUE,1,0,0
5/07/15,10:49:44 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 4,,TRUE,,,,,Leaf 2,TRUE,0,0,0
5/07/15,10:49:55 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 4,,TRUE,,,,,Leaf 3,TRUE,0,0,0
5/07/15,10:50:04 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 4,,TRUE,,,,,Leaf 4,TRUE,0,0,0
5/07/15,10:50:24 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 4,,TRUE,,,,,Leaf 5,TRUE,0,0,0
5/07/15,10:50:33 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 4,,TRUE,,,,,Leaf 6,TRUE,0,0,0
5/07/15,10:50:55 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 5,,TRUE,,,,,Leaf 1,,0,0,0
5/07/15,10:51:05 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 5,,TRUE,,,,,Leaf 2,TRUE,0,0,0
5/07/15,10:51:12 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 5,,TRUE,,,,,Leaf 3,,0,0,0
5/07/15,10:51:20 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 5,,TRUE,,,,,Leaf 4,TRUE,0,0,0
5/07/15,10:51:31 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 5,,TRUE,,,,,Leaf 5,TRUE,0,0,0
5/07/15,10:51:42 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 5,,TRUE,,,,,Leaf 6,,0,0,0
5/07/15,10:52:13 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 6,TRUE,,,,,,Leaf 1,TRUE,50,0,0
5/07/15,10:52:25 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 6,TRUE,,,,,,Leaf 2,,3,0,0
5/07/15,10:52:39 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 6,TRUE,,,,,,Leaf 3,TRUE,0,0,0
5/07/15,10:52:48 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 6,TRUE,,,,,,Leaf 4,,0,0,0
5/07/15,10:52:58 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 6,TRUE,,,,,,Leaf 5,,2,0,0
5/07/15,10:53:06 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 6,TRUE,,,,,,Leaf 5,,0,0,0
5/07/15,10:53:14 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 6,TRUE,,,,,,Leaf 6,TRUE,0,0,0
5/07/15,10:53:31 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 7,TRUE,,,,,,Leaf 1,,0,0,0
5/07/15,10:53:38 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 7,TRUE,,,,,,Leaf 2,,0,0,0
5/07/15,10:53:51 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 7,TRUE,,,,,,Leaf 3,TRUE,0,0,0
5/07/15,10:53:59 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 7,TRUE,,,,,,Leaf 4,TRUE,0,0,0
5/07/15,10:54:07 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 7,TRUE,,,,,,Leaf 5,TRUE,1,0,0
5/07/15,10:54:14 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 7,TRUE,,,,,,Leaf 6,TRUE,2,0,0
5/07/15,10:54:24 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 7,TRUE,,,,,,Leaf 3,,0,0,0
5/07/15,10:54:49 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 8,TRUE,,,,,,Leaf 1,TRUE,0,0,0
5/07/15,10:55:03 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 8,TRUE,,,,,,Leaf 2,TRUE,0,0,0
5/07/15,10:55:16 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 8,TRUE,,,,,,Leaf 3,TRUE,0,0,0
5/07/15,10:55:36 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 8,TRUE,,,,,,Leaf 4,TRUE,0,0,0
5/07/15,10:55:50 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 8,TRUE,,,,,,Leaf 5,TRUE,5,0,0
5/07/15,10:55:57 am,boots,,,,Landward - Creek,High,100,quarter 3,1.6,0.2,2,stem 8,TRUE,,,,,,Leaf 6,,0,0,0
5/07/15,10:57:45 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 1,TRUE,,,,,,Leaf 1,,0,0,0
5/07/15,10:58:02 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 1,TRUE,,TRUE,,TRUE,,Leaf 1,,0,0,0
5/07/15,10:58:04 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 1,TRUE,,TRUE,,TRUE,,Leaf 2,,0,0,0
5/07/15,10:58:12 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 1,TRUE,,TRUE,,TRUE,,Leaf 3,TRUE,2,0,0
5/07/15,10:58:27 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 1,TRUE,,TRUE,,TRUE,,Leaf 4,TRUE,4,0,0
5/07/15,10:58:33 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 1,TRUE,,TRUE,,TRUE,,Leaf 5,TRUE,3,0,0
5/07/15,10:58:43 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 1,TRUE,,TRUE,,TRUE,,Leaf 6,TRUE,2,0,0
5/07/15,10:59:14 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 2,TRUE,,,TRUE,TRUE,,Leaf 1,,0,0,0
5/07/15,10:59:18 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 2,TRUE,,,TRUE,TRUE,,Leaf 2,TRUE,0,0,0
5/07/15,10:59:31 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 2,TRUE,,,TRUE,TRUE,,Leaf 3,TRUE,8,0,0
5/07/15,10:59:39 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 2,TRUE,,,TRUE,TRUE,,Leaf 4,TRUE,0,0,0
5/07/15,10:59:44 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 2,TRUE,,,TRUE,TRUE,,Leaf 5,,0,0,0
5/07/15,10:59:49 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 2,TRUE,,,TRUE,TRUE,,Leaf 6,TRUE,0,0,0
5/07/15,11:01:01 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 3,,TRUE,,TRUE,,,Leaf 1,,100,0,0
5/07/15,11:01:05 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 3,,TRUE,,TRUE,,,Leaf 2,TRUE,0,0,0
5/07/15,11:01:09 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 3,,TRUE,,TRUE,,,Leaf 3,TRUE,5,0,0
5/07/15,11:01:16 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 3,,TRUE,,TRUE,,,Leaf 4,TRUE,0,0,0
5/07/15,11:01:23 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 3,,TRUE,,TRUE,,,Leaf 5,TRUE,0,0,0
5/07/15,11:01:35 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 3,,TRUE,,TRUE,,,Leaf 6,TRUE,7,0,0
5/07/15,11:01:56 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 3,,TRUE,,TRUE,,,Leaf 6,TRUE,25,0,0
5/07/15,11:02:32 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 4,,TRUE,,TRUE,,TRUE,Leaf 1,TRUE,70,0,0
5/07/15,11:02:44 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 4,,TRUE,,TRUE,,TRUE,Leaf 2,TRUE,3,0,0
5/07/15,11:02:50 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 4,,TRUE,,TRUE,,TRUE,Leaf 4,TRUE,0,0,0
5/07/15,11:02:55 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 4,,TRUE,,TRUE,,TRUE,Leaf 5,TRUE,0,0,0
5/07/15,11:03:04 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 4,,TRUE,,TRUE,,TRUE,Leaf 6,TRUE,40,0,0
5/07/15,11:04:04 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 5,,TRUE,TRUE,,TRUE,,Leaf 1,TRUE,60,0,0
5/07/15,11:04:09 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 5,,TRUE,TRUE,,TRUE,,Leaf 2,TRUE,40,0,0
5/07/15,11:04:34 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 5,,TRUE,TRUE,,TRUE,,Leaf 3,TRUE,25,0,0
5/07/15,11:04:43 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 5,,TRUE,TRUE,,TRUE,,Leaf 4,TRUE,50,0,0
5/07/15,11:04:49 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 5,,TRUE,TRUE,,TRUE,,Leaf 5,TRUE,3,0,0
5/07/15,11:05:03 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 5,,TRUE,TRUE,,TRUE,,Leaf 6,TRUE,5,0,1
5/07/15,11:05:31 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 6,,TRUE,TRUE,,TRUE,,Leaf 1,TRUE,30,0,0
5/07/15,11:05:40 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 6,,TRUE,TRUE,,TRUE,,Leaf 2,TRUE,20,0,0
5/07/15,11:05:44 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 6,,TRUE,TRUE,,TRUE,,Leaf 3,TRUE,0,0,0
5/07/15,11:05:47 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 6,,TRUE,TRUE,,TRUE,,Leaf 4,TRUE,0,0,0
5/07/15,11:06:02 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 6,,TRUE,TRUE,,TRUE,,Leaf 5,,55,0,0
5/07/15,11:06:08 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 6,,TRUE,TRUE,,TRUE,,Leaf 6,TRUE,55,0,0
5/07/15,11:07:06 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 7,,TRUE,,TRUE,,TRUE,Leaf 1,TRUE,0,0,0
5/07/15,11:07:09 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 7,,TRUE,,TRUE,,TRUE,Leaf 2,TRUE,0,0,0
5/07/15,11:07:17 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 7,,TRUE,,TRUE,,TRUE,Leaf 3,TRUE,5,0,0
5/07/15,11:07:26 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 7,,TRUE,,TRUE,,TRUE,Leaf 4,TRUE,2,0,0
5/07/15,11:07:55 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 7,,TRUE,,TRUE,,TRUE,Leaf 6,TRUE,5,0,0
5/07/15,11:08:23 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 8,,TRUE,,TRUE,,TRUE,Leaf 1,TRUE,3,0,0
5/07/15,11:08:31 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 8,,TRUE,,TRUE,,TRUE,Leaf 2,TRUE,2,0,0
5/07/15,11:08:39 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 8,,TRUE,,TRUE,,TRUE,Leaf 3,TRUE,5,0,0
5/07/15,11:08:43 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 8,,TRUE,,TRUE,,TRUE,Leaf 4,TRUE,5,0,0
5/07/15,11:08:52 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 8,,TRUE,,TRUE,,TRUE,Leaf 5,TRUE,5,0,0
5/07/15,11:08:57 am,boots,,,,Landward - Creek,High,100,quarter 4,0.3,0.3,8,stem 8,,TRUE,,TRUE,,TRUE,Leaf 6,TRUE,2,0,0
5/07/15,11:19:51 am,boots,-25.44755014,152.9903566,,Landward - Creek,High,100,return to transect point,0.3,0.3,8,return>quarter,,TRUE,,TRUE,,TRUE,return to stem,,,,
5/07/15,11:23:06 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 1,TRUE,,TRUE,,TRUE,,Leaf 1,TRUE,0,0,0
5/07/15,11:23:10 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 1,TRUE,,TRUE,,TRUE,,Leaf 1,TRUE,0,0,0
5/07/15,11:23:13 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 1,TRUE,,TRUE,,TRUE,,Leaf 2,TRUE,0,0,0
5/07/15,11:23:30 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 1,TRUE,,TRUE,,TRUE,,Leaf 3,TRUE,7,0,0
5/07/15,11:23:37 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 1,TRUE,,TRUE,,TRUE,,Leaf 4,TRUE,10,0,0
5/07/15,11:23:49 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 1,TRUE,,TRUE,,TRUE,,Leaf 5,TRUE,60,0,0
5/07/15,11:23:54 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 1,TRUE,,TRUE,,TRUE,,Leaf 6,TRUE,5,0,0
5/07/15,11:24:45 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 2,TRUE,,,TRUE,,TRUE,Leaf 1,TRUE,5,0,0
5/07/15,11:24:51 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 2,TRUE,,,TRUE,,TRUE,Leaf 2,TRUE,20,0,0
5/07/15,11:25:02 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 2,TRUE,,,TRUE,,TRUE,Leaf 3,TRUE,80,0,0
5/07/15,11:25:14 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 2,TRUE,,,TRUE,,TRUE,Leaf 4,TRUE,55,0,0
5/07/15,11:25:23 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 2,TRUE,,,TRUE,,TRUE,Leaf 5,TRUE,40,0,0
5/07/15,11:25:28 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 2,TRUE,,,TRUE,,TRUE,Leaf 6,TRUE,2,0,0
5/07/15,11:25:44 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 3,TRUE,,,,,,Leaf 1,TRUE,0,0,0
5/07/15,11:25:47 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 3,TRUE,,,,,,Leaf 2,TRUE,0,0,0
5/07/15,11:25:54 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 3,TRUE,,,,,,Leaf 3,TRUE,10,0,0
5/07/15,11:26:08 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 3,TRUE,,,,,,Leaf 3,TRUE,15,0,0
5/07/15,11:26:14 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 3,TRUE,,,,,,Leaf 4,TRUE,10,0,0
5/07/15,11:26:38 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 3,TRUE,,,,,,Leaf 5,TRUE,5,0,0
5/07/15,11:26:46 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 3,TRUE,,,,,,Leaf 6,TRUE,5,0,0
5/07/15,11:27:06 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 4,,TRUE,TRUE,,,,Leaf 1,TRUE,3,0,0
5/07/15,11:27:14 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 4,,TRUE,TRUE,,,,Leaf 2,TRUE,15,0,0
5/07/15,11:27:20 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 4,,TRUE,TRUE,,,,Leaf 3,TRUE,20,0,0
5/07/15,11:27:27 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 4,,TRUE,TRUE,,,,Leaf 4,TRUE,5,0,0
5/07/15,11:27:48 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 4,,TRUE,TRUE,,,,Leaf 5,TRUE,5,0,0
5/07/15,11:27:57 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 4,,TRUE,TRUE,,,,Leaf 6,TRUE,10,0,0
5/07/15,11:28:54 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 5,TRUE,,TRUE,,,,Leaf 1,TRUE,30,0,0
5/07/15,11:29:01 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 5,TRUE,,TRUE,,,,Leaf 2,,100,0,0
5/07/15,11:29:09 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 5,TRUE,,TRUE,,,,Leaf 3,TRUE,6,0,0
5/07/15,11:29:16 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 5,TRUE,,TRUE,,,,Leaf 4,TRUE,0,0,0
5/07/15,11:29:30 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 5,TRUE,,TRUE,,,,Leaf 5,,100,0,0
5/07/15,11:29:38 am,boots,,,,Landward - Creek,High,100,quarter 1,10,2.7,24,stem 5,TRUE,,TRUE,,,,Leaf 6,TRUE,20,0,0
